Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,Hukumpeta,18.14778,82.69472,23-05-03,6.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,5,nan
Andhra Pradesh,Alluri Sitharama Raju,Koyyuru,Bonkulapalem,17.74861,82.5625,01-05-03,6.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,5,nan
Andhra Pradesh,Alluri Sitharama Raju,Koyyuru,Koyyuru,17.6599,82.2194,01-05-03,4.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,6,nan
Andhra Pradesh,Alluri Sitharama Raju,Koyyuru,Vishakapatnam,17.70833,82.33889,01-05-03,8.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,6,nan
Andhra Pradesh,Alluri Sitharama Raju,Maredumilli,Maredumilli,17.59944,81.71556,14-05-03,12.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,6,nan
Andhra Pradesh,Alluri Sitharama Raju,Maredumilli,Maredumilli,17.5961,81.71549,01-05-03,6.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,6,nan
Andhra Pradesh,Alluri Sitharama Raju,Munchingi Puttu,Pedabayalu,18.28528,82.58694,15-05-03,10.3,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,7,nan
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,01-05-03,9.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,7,nan
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,01-05-03,9.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,7,nan
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Guttulaputtu,18.12528,82.64472,23-05-03,12.3,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,7,nan
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Madugula,17.90528,82.82056,01-05-03,6.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,7,nan
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,01-05-03,11.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,7,nan
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.46667,82.16667,01-05-03,9.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,8,nan
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,01-05-03,8.2,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,8,nan
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.43361,81.78667,16-05-03,10.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,8,nan
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,01-05-03,10.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,8,nan
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.43333,81.78333,01-05-01,9.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,8,nan
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,01-05-03,3.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,9,nan
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,01-05-03,13.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,9,nan
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,01-05-03,6.6,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,9,nan
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,01-05-03,7.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,9,nan
Andhra Pradesh,Anakapalli,Chodavaram,Chodavaram,17.8242,82.9432,01-05-98,4.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,10,nan
Andhra Pradesh,Anakapalli,Chodavaram,Gandhigramam,17.82861,82.93389,01-05-03,6.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,10,nan
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,01-05-03,6.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,10,nan
Andhra Pradesh,Anakapalli,Golugonda,Pata K.D.Peta,17.6723,82.3619,01-05-03,2.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,10,nan
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,01-05-03,6.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,10,nan
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,01-05-03,2.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,11,nan
Andhra Pradesh,Anakapalli,Kotauratla,Purshotta Puram,17.50833,82.66667,01-05-03,10.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,11,nan
Andhra Pradesh,Anakapalli,Madugula,M.K.Vallapuram,17.88333,82.81667,01-05-98,5.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,11,nan
Andhra Pradesh,Anakapalli,Narsipatnam,Narsipatnam,17.67606,82.59564,01-05-03,4.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,11,nan
Andhra Pradesh,Anakapalli,Paravada,Desapatrunipalm,17.60833,83.08333,01-05-03,6.3,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,12,nan
Andhra Pradesh,Anakapalli,Rambilli,Pudimadaka,17.4928,83.00236,01-05-03,2.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,12,nan
Andhra Pradesh,Anakapalli,Ravikamatham,Medivoda,17.78451,82.77913,01-05-03,8.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,12,nan
Andhra Pradesh,Anakapalli,Rolugunta,Rolugunta,17.7129,82.6668,01-05-03,6.2,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,12,nan
Andhra Pradesh,Anakapalli,S.Rayavaram,Addaroddu,17.43203,82.74759,01-05-03,6.2,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,13,nan
Andhra Pradesh,Anakapalli,S.Rayavaram,Gurrajupeta,17.40054,82.76798,01-05-03,11.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,13,nan
Andhra Pradesh,Anakapalli,S.Rayavaram,Rayavaram,17.45476,82.80249,01-05-03,5.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,13,nan
Andhra Pradesh,Anakapalli,S.Rayavaram,Revupolavaram,17.39716,82.81776,01-05-03,3.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,13,nan
Andhra Pradesh,Anakapalli,Sabbavaram,Sabbavaram,17.75,83.11667,01-05-03,10.3,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,14,nan
Andhra Pradesh,Ananthapuramu,Anantapur,Anantapur,14.6751,77.5998,01-05-03,19.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,14,nan
Andhra Pradesh,Ananthapuramu,Atmakur,Atmakur,15.87861,78.59944,14-05-03,12.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,14,nan
Andhra Pradesh,Ananthapuramu,Atmakur,Atmakur,14.64487,77.3638,01-05-03,12.6,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,14,nan
Andhra Pradesh,Ananthapuramu,Atmakur,Karatampadu,14.62167,79.58111,25-05-02,1.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,15,nan
Andhra Pradesh,Ananthapuramu,Atmakur,Vaddupalli,14.66944,77.45694,18-05-03,11.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,15,nan
Andhra Pradesh,Ananthapuramu,Atmakur,Waddipalli,14.67769,77.4562,01-05-03,8.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,15,nan
Andhra Pradesh,Ananthapuramu,Beluguppa,Beluguppa,14.70833,77.14306,18-05-03,12.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,15,nan
Andhra Pradesh,Ananthapuramu,Beluguppa,Gangavaram,14.64306,77.20139,18-05-03,14.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,15,nan
Andhra Pradesh,Ananthapuramu,Beluguppa,Gundlapally,14.70444,77.05639,01-05-03,7.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,15,nan
Andhra Pradesh,Ananthapuramu,Beluguppa,Veparala,14.72556,77.04417,18-05-03,12.6,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,16,nan
Andhra Pradesh,Ananthapuramu,Bommanahal,Bommanhal,15.0,77.00833,01-05-00,1.6,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,16,nan
Andhra Pradesh,Ananthapuramu,Bommanahal,Kanekal,14.91667,77.08333,01-05-01,6.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,16,nan
